10.0.0.3 : duplicate for [0], 84 bytes, 241 ms
10.0.0.3 : duplicate for [0], 84 bytes, 241 ms
10.0.0.3 : duplicate for [0], 84 bytes, 242 ms
10.0.0.3 : duplicate for [0], 84 bytes, 250 ms
10.0.0.4 : duplicate for [0], 84 bytes, 252 ms
10.0.0.4 : duplicate for [0], 84 bytes, 254 ms
10.0.0.4 : duplicate for [0], 84 bytes, 254 ms
10.0.0.4 : duplicate for [0], 84 bytes, 255 ms
10.0.0.4 : duplicate for [0], 84 bytes, 278 ms
10.0.0.4 : duplicate for [0], 84 bytes, 278 ms
10.0.0.4 : duplicate for [0], 84 bytes, 278 ms
10.0.0.4 : duplicate for [0], 84 bytes, 279 ms
10.0.0.4 : duplicate for [0], 84 bytes, 279 ms
10.0.0.4 : duplicate for [0], 84 bytes, 279 ms
10.0.0.4 : duplicate for [0], 84 bytes, 282 ms
10.0.0.4 : duplicate for [0], 84 bytes, 283 ms
10.0.0.4 : duplicate for [0], 84 bytes, 283 ms
10.0.0.4 : duplicate for [0], 84 bytes, 283 ms
10.0.0.4 : duplicate for [0], 84 bytes, 283 ms
10.0.0.2 : duplicate for [1], 84 bytes, 11.9 ms
10.0.0.2 : duplicate for [1], 84 bytes, 12.9 ms
10.0.0.2 : duplicate for [1], 84 bytes, 13.3 ms
10.0.0.3 : duplicate for [1], 84 bytes, 76.1 ms
10.0.0.3 : duplicate for [1], 84 bytes, 76.3 ms
10.0.0.3 : duplicate for [1], 84 bytes, 76.4 ms
10.0.0.3 : duplicate for [1], 84 bytes, 76.5 ms
10.0.0.3 : duplicate for [1], 84 bytes, 91.5 ms
10.0.0.3 : duplicate for [1], 84 bytes, 101 ms
10.0.0.3 : duplicate for [1], 84 bytes, 101 ms
10.0.0.3 : duplicate for [1], 84 bytes, 102 ms
10.0.0.3 : duplicate for [1], 84 bytes, 102 ms
10.0.0.3 : duplicate for [1], 84 bytes, 102 ms
10.0.0.3 : duplicate for [1], 84 bytes, 110 ms
10.0.0.3 : duplicate for [1], 84 bytes, 110 ms
10.0.0.3 : duplicate for [1], 84 bytes, 111 ms
10.0.0.3 : duplicate for [1], 84 bytes, 111 ms
10.0.0.3 : duplicate for [1], 84 bytes, 114 ms
10.0.0.4 : duplicate for [1], 84 bytes, 117 ms
10.0.0.4 : duplicate for [1], 84 bytes, 117 ms
10.0.0.4 : duplicate for [1], 84 bytes, 118 ms
10.0.0.4 : duplicate for [1], 84 bytes, 118 ms
10.0.0.4 : duplicate for [1], 84 bytes, 135 ms
10.0.0.4 : duplicate for [1], 84 bytes, 136 ms
10.0.0.4 : duplicate for [1], 84 bytes, 136 ms
10.0.0.4 : duplicate for [1], 84 bytes, 136 ms
10.0.0.4 : duplicate for [1], 84 bytes, 136 ms
10.0.0.4 : duplicate for [1], 84 bytes, 136 ms
10.0.0.4 : duplicate for [1], 84 bytes, 138 ms
10.0.0.4 : duplicate for [1], 84 bytes, 139 ms
10.0.0.4 : duplicate for [1], 84 bytes, 139 ms
10.0.0.4 : duplicate for [1], 84 bytes, 139 ms
10.0.0.4 : duplicate for [1], 84 bytes, 139 ms
10.0.0.2 : duplicate for [2], 84 bytes, 11.6 ms
10.0.0.2 : duplicate for [2], 84 bytes, 11.7 ms
10.0.0.2 : duplicate for [2], 84 bytes, 11.8 ms
10.0.0.3 : duplicate for [2], 84 bytes, 62.5 ms
10.0.0.3 : duplicate for [2], 84 bytes, 63.1 ms
10.0.0.3 : duplicate for [2], 84 bytes, 63.3 ms
10.0.0.3 : duplicate for [2], 84 bytes, 81.4 ms
10.0.0.3 : duplicate for [2], 84 bytes, 82.1 ms
10.0.0.3 : duplicate for [2], 84 bytes, 82.2 ms
10.0.0.3 : duplicate for [2], 84 bytes, 82.3 ms
10.0.0.3 : duplicate for [2], 84 bytes, 82.4 ms
10.0.0.3 : duplicate for [2], 84 bytes, 103 ms
10.0.0.3 : duplicate for [2], 84 bytes, 104 ms
10.0.0.3 : duplicate for [2], 84 bytes, 104 ms
10.0.0.3 : duplicate for [2], 84 bytes, 104 ms
10.0.0.3 : duplicate for [2], 84 bytes, 104 ms
10.0.0.3 : duplicate for [2], 84 bytes, 110 ms
10.0.0.3 : duplicate for [2], 84 bytes, 110 ms
10.0.0.4 : duplicate for [2], 84 bytes, 115 ms
10.0.0.4 : duplicate for [2], 84 bytes, 115 ms
10.0.0.4 : duplicate for [2], 84 bytes, 115 ms
10.0.0.4 : duplicate for [2], 84 bytes, 115 ms
10.0.0.4 : duplicate for [2], 84 bytes, 140 ms
10.0.0.4 : duplicate for [2], 84 bytes, 141 ms
10.0.0.4 : duplicate for [2], 84 bytes, 141 ms
10.0.0.4 : duplicate for [2], 84 bytes, 141 ms
10.0.0.4 : duplicate for [2], 84 bytes, 141 ms
10.0.0.4 : duplicate for [2], 84 bytes, 141 ms
10.0.0.4 : duplicate for [2], 84 bytes, 145 ms
10.0.0.4 : duplicate for [2], 84 bytes, 145 ms
10.0.0.4 : duplicate for [2], 84 bytes, 145 ms
10.0.0.4 : duplicate for [2], 84 bytes, 145 ms
10.0.0.4 : duplicate for [2], 84 bytes, 146 ms
10.0.0.2 : duplicate for [3], 84 bytes, 10.7 ms
10.0.0.2 : duplicate for [3], 84 bytes, 11.6 ms
10.0.0.2 : duplicate for [3], 84 bytes, 11.9 ms
10.0.0.3 : duplicate for [3], 84 bytes, 54.0 ms
10.0.0.3 : duplicate for [3], 84 bytes, 54.5 ms
10.0.0.3 : duplicate for [3], 84 bytes, 54.6 ms
10.0.0.3 : duplicate for [3], 84 bytes, 60.6 ms
10.0.0.3 : duplicate for [3], 84 bytes, 60.9 ms
10.0.0.3 : duplicate for [3], 84 bytes, 61.2 ms
10.0.0.3 : duplicate for [3], 84 bytes, 61.4 ms
10.0.0.3 : duplicate for [3], 84 bytes, 66.5 ms
10.0.0.3 : duplicate for [3], 84 bytes, 67.1 ms
10.0.0.3 : duplicate for [3], 84 bytes, 67.2 ms
10.0.0.3 : duplicate for [3], 84 bytes, 67.3 ms
10.0.0.3 : duplicate for [3], 84 bytes, 75.2 ms
10.0.0.3 : duplicate for [3], 84 bytes, 75.3 ms
10.0.0.3 : duplicate for [3], 84 bytes, 75.6 ms
10.0.0.3 : duplicate for [3], 84 bytes, 79.2 ms
10.0.0.4 : duplicate for [3], 84 bytes, 91.5 ms
10.0.0.4 : duplicate for [3], 84 bytes, 92.0 ms
10.0.0.4 : duplicate for [3], 84 bytes, 92.1 ms
10.0.0.4 : duplicate for [3], 84 bytes, 108 ms
10.0.0.4 : duplicate for [3], 84 bytes, 109 ms
10.0.0.4 : duplicate for [3], 84 bytes, 109 ms
10.0.0.4 : duplicate for [3], 84 bytes, 109 ms
10.0.0.4 : duplicate for [3], 84 bytes, 109 ms
10.0.0.4 : duplicate for [3], 84 bytes, 116 ms
10.0.0.4 : duplicate for [3], 84 bytes, 117 ms
10.0.0.4 : duplicate for [3], 84 bytes, 117 ms
10.0.0.4 : duplicate for [3], 84 bytes, 117 ms
10.0.0.4 : duplicate for [3], 84 bytes, 117 ms
10.0.0.4 : duplicate for [3], 84 bytes, 117 ms
10.0.0.4 : duplicate for [3], 84 bytes, 118 ms
10.0.0.2 : duplicate for [4], 84 bytes, 20.4 ms
10.0.0.2 : duplicate for [4], 84 bytes, 20.8 ms
10.0.0.2 : duplicate for [4], 84 bytes, 30.2 ms
10.0.0.3 : duplicate for [4], 84 bytes, 87.6 ms
10.0.0.3 : duplicate for [4], 84 bytes, 88.3 ms
10.0.0.3 : duplicate for [4], 84 bytes, 88.4 ms
10.0.0.3 : duplicate for [4], 84 bytes, 111 ms
10.0.0.3 : duplicate for [4], 84 bytes, 111 ms
10.0.0.3 : duplicate for [4], 84 bytes, 111 ms
10.0.0.3 : duplicate for [4], 84 bytes, 111 ms
10.0.0.3 : duplicate for [4], 84 bytes, 121 ms
10.0.0.3 : duplicate for [4], 84 bytes, 126 ms
10.0.0.3 : duplicate for [4], 84 bytes, 126 ms
10.0.0.3 : duplicate for [4], 84 bytes, 127 ms
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.49/4.94/24.1
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 7.86/16.1/202
10.0.0.4 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 6.11/17.4/240
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.49/4.84/25.7
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.67/10.4/33.5
10.0.0.4 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.08/9.59/30.7
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.63/7.46/22.2
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 7.11/8.15/9.98
10.0.0.4 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.05/4.31/25.2
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.69/7.35/11.7
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 7.34/8.54/18.8
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 2.98/3.94/11.0
* Connection Model: equal
* N Switches: 2
* N Hosts: 4
* N Packets: 50
* Fail time (s): 4
* Execution duration (s): 197.35710453987122
-------------
10.0.0.2 : duplicate for [1], 84 bytes, 14.2 ms
10.0.0.2 : duplicate for [1], 84 bytes, 14.3 ms
10.0.0.2 : duplicate for [1], 84 bytes, 14.6 ms
10.0.0.3 : duplicate for [1], 84 bytes, 63.9 ms
10.0.0.3 : duplicate for [1], 84 bytes, 64.2 ms
10.0.0.3 : duplicate for [1], 84 bytes, 64.3 ms
10.0.0.3 : duplicate for [1], 84 bytes, 73.1 ms
10.0.0.3 : duplicate for [1], 84 bytes, 73.6 ms
10.0.0.3 : duplicate for [1], 84 bytes, 73.7 ms
10.0.0.3 : duplicate for [1], 84 bytes, 73.8 ms
10.0.0.3 : duplicate for [1], 84 bytes, 87.4 ms
10.0.0.3 : duplicate for [1], 84 bytes, 87.7 ms
10.0.0.3 : duplicate for [1], 84 bytes, 87.8 ms
10.0.0.3 : duplicate for [1], 84 bytes, 87.9 ms
10.0.0.3 : duplicate for [1], 84 bytes, 95.8 ms
10.0.0.3 : duplicate for [1], 84 bytes, 96.2 ms
10.0.0.3 : duplicate for [1], 84 bytes, 96.3 ms
10.0.0.3 : duplicate for [1], 84 bytes, 96.4 ms
10.0.0.4 : duplicate for [1], 84 bytes, 109 ms
10.0.0.4 : duplicate for [1], 84 bytes, 110 ms
10.0.0.4 : duplicate for [1], 84 bytes, 110 ms
10.0.0.4 : duplicate for [1], 84 bytes, 125 ms
10.0.0.4 : duplicate for [1], 84 bytes, 125 ms
10.0.0.4 : duplicate for [1], 84 bytes, 125 ms
10.0.0.4 : duplicate for [1], 84 bytes, 126 ms
10.0.0.4 : duplicate for [1], 84 bytes, 126 ms
10.0.0.4 : duplicate for [1], 84 bytes, 136 ms
10.0.0.4 : duplicate for [1], 84 bytes, 137 ms
10.0.0.4 : duplicate for [1], 84 bytes, 137 ms
10.0.0.4 : duplicate for [1], 84 bytes, 137 ms
10.0.0.4 : duplicate for [1], 84 bytes, 137 ms
10.0.0.4 : duplicate for [1], 84 bytes, 138 ms
10.0.0.4 : duplicate for [1], 84 bytes, 138 ms
10.0.0.2 : duplicate for [2], 84 bytes, 13.2 ms
10.0.0.2 : duplicate for [2], 84 bytes, 13.6 ms
10.0.0.2 : duplicate for [2], 84 bytes, 13.9 ms
10.0.0.3 : duplicate for [2], 84 bytes, 67.3 ms
10.0.0.3 : duplicate for [2], 84 bytes, 68.1 ms
10.0.0.3 : duplicate for [2], 84 bytes, 68.2 ms
10.0.0.3 : duplicate for [2], 84 bytes, 80.0 ms
10.0.0.3 : duplicate for [2], 84 bytes, 80.6 ms
10.0.0.3 : duplicate for [2], 84 bytes, 80.7 ms
10.0.0.3 : duplicate for [2], 84 bytes, 80.9 ms
10.0.0.3 : duplicate for [2], 84 bytes, 81.0 ms
10.0.0.3 : duplicate for [2], 84 bytes, 97.2 ms
10.0.0.3 : duplicate for [2], 84 bytes, 97.5 ms
10.0.0.3 : duplicate for [2], 84 bytes, 100 ms
10.0.0.3 : duplicate for [2], 84 bytes, 100 ms
10.0.0.3 : duplicate for [2], 84 bytes, 100 ms
10.0.0.3 : duplicate for [2], 84 bytes, 100 ms
10.0.0.3 : duplicate for [2], 84 bytes, 101 ms
10.0.0.4 : duplicate for [2], 84 bytes, 110 ms
10.0.0.4 : duplicate for [2], 84 bytes, 110 ms
10.0.0.4 : duplicate for [2], 84 bytes, 110 ms
10.0.0.4 : duplicate for [2], 84 bytes, 137 ms
10.0.0.4 : duplicate for [2], 84 bytes, 137 ms
10.0.0.4 : duplicate for [2], 84 bytes, 138 ms
10.0.0.4 : duplicate for [2], 84 bytes, 138 ms
10.0.0.4 : duplicate for [2], 84 bytes, 138 ms
10.0.0.4 : duplicate for [2], 84 bytes, 142 ms
10.0.0.4 : duplicate for [2], 84 bytes, 142 ms
10.0.0.4 : duplicate for [2], 84 bytes, 142 ms
10.0.0.4 : duplicate for [2], 84 bytes, 142 ms
10.0.0.4 : duplicate for [2], 84 bytes, 143 ms
10.0.0.4 : duplicate for [2], 84 bytes, 146 ms
10.0.0.4 : duplicate for [2], 84 bytes, 146 ms
10.0.0.2 : duplicate for [3], 84 bytes, 12.5 ms
10.0.0.2 : duplicate for [3], 84 bytes, 13.0 ms
10.0.0.2 : duplicate for [3], 84 bytes, 13.5 ms
10.0.0.3 : duplicate for [3], 84 bytes, 62.3 ms
10.0.0.3 : duplicate for [3], 84 bytes, 63.3 ms
10.0.0.3 : duplicate for [3], 84 bytes, 63.5 ms
10.0.0.3 : duplicate for [3], 84 bytes, 70.4 ms
10.0.0.3 : duplicate for [3], 84 bytes, 72.1 ms
10.0.0.3 : duplicate for [3], 84 bytes, 72.4 ms
10.0.0.3 : duplicate for [3], 84 bytes, 72.5 ms
10.0.0.3 : duplicate for [3], 84 bytes, 83.5 ms
10.0.0.3 : duplicate for [3], 84 bytes, 85.8 ms
10.0.0.3 : duplicate for [3], 84 bytes, 86.0 ms
10.0.0.3 : duplicate for [3], 84 bytes, 86.2 ms
10.0.0.3 : duplicate for [3], 84 bytes, 98.5 ms
10.0.0.3 : duplicate for [3], 84 bytes, 98.6 ms
10.0.0.3 : duplicate for [3], 84 bytes, 98.7 ms
10.0.0.3 : duplicate for [3], 84 bytes, 99.1 ms
10.0.0.4 : duplicate for [3], 84 bytes, 111 ms
10.0.0.4 : duplicate for [3], 84 bytes, 113 ms
10.0.0.4 : duplicate for [3], 84 bytes, 113 ms
10.0.0.4 : duplicate for [3], 84 bytes, 113 ms
10.0.0.4 : duplicate for [3], 84 bytes, 125 ms
10.0.0.4 : duplicate for [3], 84 bytes, 125 ms
10.0.0.4 : duplicate for [3], 84 bytes, 126 ms
10.0.0.4 : duplicate for [3], 84 bytes, 126 ms
10.0.0.4 : duplicate for [3], 84 bytes, 126 ms
10.0.0.4 : duplicate for [3], 84 bytes, 127 ms
10.0.0.4 : duplicate for [3], 84 bytes, 135 ms
10.0.0.4 : duplicate for [3], 84 bytes, 135 ms
10.0.0.4 : duplicate for [3], 84 bytes, 135 ms
10.0.0.4 : duplicate for [3], 84 bytes, 135 ms
10.0.0.4 : duplicate for [3], 84 bytes, 136 ms
10.0.0.2 : duplicate for [4], 84 bytes, 19.9 ms
10.0.0.2 : duplicate for [4], 84 bytes, 20.2 ms
10.0.0.2 : duplicate for [4], 84 bytes, 25.3 ms
10.0.0.3 : duplicate for [4], 84 bytes, 95.9 ms
10.0.0.3 : duplicate for [4], 84 bytes, 96.5 ms
10.0.0.3 : duplicate for [4], 84 bytes, 96.6 ms
10.0.0.3 : duplicate for [4], 84 bytes, 116 ms
10.0.0.3 : duplicate for [4], 84 bytes, 117 ms
10.0.0.3 : duplicate for [4], 84 bytes, 117 ms
10.0.0.3 : duplicate for [4], 84 bytes, 117 ms
10.0.0.3 : duplicate for [4], 84 bytes, 141 ms
10.0.0.3 : duplicate for [4], 84 bytes, 144 ms
10.0.0.3 : duplicate for [4], 84 bytes, 145 ms
10.0.0.3 : duplicate for [4], 84 bytes, 145 ms
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.73/4.88/13.9
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.87/12.7/83.7
10.0.0.4 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 6.13/13.1/103
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.52/4.11/6.06
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 7.18/9.30/29.7
10.0.0.4 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.27/8.02/17.8
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.64/7.56/12.1
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.13/8.23/14.0
10.0.0.4 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.01/4.40/12.1
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.54/7.42/11.5
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.26/8.14/10.4
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.06/3.75/6.42
* Connection Model: equal
* N Switches: 2
* N Hosts: 4
* N Packets: 50
* Fail time (s): 4
* Execution duration (s): 197.34691905975342
-------------
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 4.93/8.72/19.6
10.0.0.3 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 13.6/25.2/58.8
10.0.0.4 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 13.9/26.5/52.0
10.0.0.1 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 3.58/4.76/7.72
10.0.0.3 : xmt/rcv/%loss = 5/4/20%, min/avg/max = 7.50/22.9/56.0
10.0.0.4 : xmt/rcv/%loss = 5/3/40%, min/avg/max = 6.32/7.90/10.5
10.0.0.1 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.17/9.63/16.1
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.51/8.75/12.3
10.0.0.4 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 3.22/4.71/9.75
10.0.0.1 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.01/7.38/8.44
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.61/7.59/8.07
10.0.0.3 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 3.21/3.67/4.06
* Connection Model: primary-replica
* N Switches: 2
* N Hosts: 4
* N Packets: 5
* Fail time (s): 4
* Primary recovery time (s): 1.8895139694213867
* Execution duration (s): 17.160750150680542
-------------
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 3.91/7.74/19.5
10.0.0.3 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.31/11.2/17.5
10.0.0.4 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.50/12.8/20.8
10.0.0.1 : xmt/rcv/%loss = 5/3/40%, min/avg/max = 3.71/4.68/6.31
10.0.0.3 : xmt/rcv/%loss = 5/1/80%, min/avg/max = 14.4/14.4/14.4
10.0.0.4 : xmt/rcv/%loss = 5/1/80%, min/avg/max = 11.4/11.4/11.4
10.0.0.1 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 6.81/10.7/17.0
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 8.54/10.9/17.0
10.0.0.4 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 3.98/9.04/12.8
10.0.0.1 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.03/10.5/20.7
10.0.0.2 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 7.70/16.3/44.4
10.0.0.3 : xmt/rcv/%loss = 5/5/0%, min/avg/max = 3.15/7.86/25.5
* Connection Model: primary-replica
* N Switches: 2
* N Hosts: 4
* N Packets: 5
* Fail time (s): 4
* Primary recovery time (s): 2.0861456394195557
* Execution duration (s): 17.18717670440674
-------------
10.0.0.2 : xmt/rcv/%loss = 10/9/10%, min/avg/max = 3.73/5.80/15.0
10.0.0.3 : xmt/rcv/%loss = 10/9/10%, min/avg/max = 8.35/14.7/35.7
10.0.0.4 : xmt/rcv/%loss = 10/9/10%, min/avg/max = 6.91/14.7/30.7
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.61/4.19/5.84
10.0.0.3 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.62/11.1/16.8
10.0.0.4 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 7.81/14.4/22.6
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.49/7.21/8.51
10.0.0.2 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 7.28/8.76/14.5
10.0.0.4 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.01/4.23/7.15
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 7.06/7.35/8.09
10.0.0.2 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.27/7.86/8.70
10.0.0.3 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.15/3.74/4.45
* Connection Model: primary-replica
* N Switches: 2
* N Hosts: 4
* N Packets: 10
* Fail time (s): 4
* Primary recovery time (s): 1.6472463607788086
* Execution duration (s): 37.18311882019043
-------------
10.0.0.2 : xmt/rcv/%loss = 10/9/10%, min/avg/max = 3.72/5.22/11.3
10.0.0.3 : xmt/rcv/%loss = 10/9/10%, min/avg/max = 7.95/11.9/33.3
10.0.0.4 : xmt/rcv/%loss = 10/9/10%, min/avg/max = 6.37/14.3/34.7
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.64/4.01/4.39
10.0.0.3 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 7.87/9.22/18.7
10.0.0.4 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.29/8.04/17.5
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.74/7.31/8.38
10.0.0.2 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.07/8.08/9.08
10.0.0.4 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.19/4.23/8.31
10.0.0.1 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 6.77/7.52/8.94
10.0.0.2 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 7.29/8.19/8.77
10.0.0.3 : xmt/rcv/%loss = 10/10/0%, min/avg/max = 3.20/3.69/4.29
* Connection Model: primary-replica
* N Switches: 2
* N Hosts: 4
* N Packets: 10
* Fail time (s): 4
* Primary recovery time (s): 1.4219386577606201
* Execution duration (s): 37.16041350364685
-------------
10.0.0.2 : xmt/rcv/%loss = 20/19/5%, min/avg/max = 3.65/4.66/11.7
10.0.0.3 : xmt/rcv/%loss = 20/19/5%, min/avg/max = 7.62/10.9/40.8
10.0.0.4 : xmt/rcv/%loss = 20/19/5%, min/avg/max = 6.27/9.16/38.0
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.55/3.96/5.07
10.0.0.3 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.65/8.80/15.8
10.0.0.4 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.07/7.77/13.2
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.58/7.89/14.4
10.0.0.2 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.51/8.25/10.9
10.0.0.4 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.01/4.34/8.77
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 7.11/9.21/37.5
10.0.0.2 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.28/9.92/28.6
10.0.0.3 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.10/4.82/13.7
* Connection Model: primary-replica
* N Switches: 2
* N Hosts: 4
* N Packets: 20
* Fail time (s): 4
* Primary recovery time (s): 1.8920042514801025
* Execution duration (s): 77.19128847122192
-------------
10.0.0.2 : xmt/rcv/%loss = 20/18/10%, min/avg/max = 3.86/4.94/15.4
10.0.0.3 : xmt/rcv/%loss = 20/18/10%, min/avg/max = 7.79/10.9/40.8
10.0.0.4 : xmt/rcv/%loss = 20/18/10%, min/avg/max = 6.20/9.63/39.6
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.65/4.03/5.02
10.0.0.3 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 7.85/9.20/18.9
10.0.0.4 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.19/8.47/18.4
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.83/7.73/12.1
10.0.0.2 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.38/8.83/18.6
10.0.0.4 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 3.03/4.41/9.77
10.0.0.1 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.69/7.26/8.24
10.0.0.2 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 6.75/9.44/33.6
10.0.0.3 : xmt/rcv/%loss = 20/20/0%, min/avg/max = 2.98/4.15/12.9
* Connection Model: primary-replica
* N Switches: 2
* N Hosts: 4
* N Packets: 20
* Fail time (s): 4
* Primary recovery time (s): 2.109863758087158
* Execution duration (s): 77.19602656364441
-------------
10.0.0.2 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 3.53/4.39/16.1
10.0.0.3 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 6.57/9.46/43.8
10.0.0.4 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 6.13/8.59/42.9
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.40/4.47/24.5
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 7.00/9.27/32.8
10.0.0.4 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.09/8.80/30.3
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.70/7.22/8.15
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.58/8.17/9.40
10.0.0.4 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 2.98/3.77/7.65
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.57/7.47/12.4
10.0.0.2 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.40/7.91/9.80
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.01/3.69/6.79
* Connection Model: primary-replica
* N Switches: 2
* N Hosts: 4
* N Packets: 50
* Fail time (s): 4
* Primary recovery time (s): 1.2852842807769775
* Execution duration (s): 197.31615138053894
-------------
10.0.0.2 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 3.66/4.41/12.6
10.0.0.3 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 7.72/9.24/38.4
10.0.0.4 : xmt/rcv/%loss = 50/49/2%, min/avg/max = 6.25/7.99/38.1
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 3.29/4.55/26.2
10.0.0.3 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 7.37/8.86/29.4
10.0.0.4 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.23/7.28/19.3
10.0.0.1 : xmt/rcv/%loss = 50/50/0%, min/avg/max = 6.78/7.21/7.96
